Course Id,Course Name,Start Date,End Date,School Id,Teacher Id,Subjects
879,Fashion Design,2014-12-22,2018-12-22,71,1067,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
880,Fashion Design,2014-12-22,2018-12-22,72,1092,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
881,Fashion Design,2014-12-22,2018-12-22,73,1104,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
882,Fashion Design,2014-12-22,2018-12-22,74,1117,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
883,Fashion Design,2014-12-22,2018-12-22,75,1124,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
884,Fashion Design,2014-12-22,2018-12-22,76,1138,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
885,Fashion Design,2014-12-22,2018-12-22,77,1146,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
886,Fashion Design,2014-12-22,2018-12-22,78,1167,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
887,Fashion Design,2014-12-22,2018-12-22,79,1176,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
888,Fashion Design,2014-12-22,2018-12-22,80,1201,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
889,Fashion Design,2014-12-22,2018-12-22,81,1221,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
890,Fashion Design,2014-12-22,2018-12-22,82,1245,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
891,Fashion Design,2014-12-22,2018-12-22,83,1247,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
892,Fashion Design,2014-12-22,2018-12-22,84,1273,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
893,Fashion Design,2014-12-22,2018-12-22,85,1285,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
894,Fashion Design,2014-12-22,2018-12-22,86,1292,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
895,Fashion Design,2014-12-22,2018-12-22,87,1304,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
896,Fashion Design,2014-12-22,2018-12-22,88,1316,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
897,Fashion Design,2014-12-22,2018-12-22,89,1339,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
898,Fashion Design,2014-12-22,2018-12-22,90,1341,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
899,Fashion Design,2014-12-22,2018-12-22,91,1377,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
900,Fashion Design,2014-12-22,2018-12-22,92,1385,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
901,Fashion Design,2014-12-22,2018-12-22,93,1404,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
902,Fashion Design,2014-12-22,2018-12-22,94,1415,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
903,Fashion Design,2014-12-22,2018-12-22,95,1434,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
904,Fashion Design,2014-12-22,2018-12-22,96,1451,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
905,Fashion Design,2014-12-22,2018-12-22,97,1460,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
906,Fashion Design,2014-12-22,2018-12-22,98,1467,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
907,Fashion Design,2014-12-22,2018-12-22,99,1476,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
908,Fashion Design,2014-12-22,2018-12-22,100,1495,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
909,Fashion Design,2014-12-22,2018-12-22,101,1508,"Critical Thinking,Design and Manufacture,Fabrication and Welding Engineering,Fashion and Textile Technology,World Development"
910,Hotel Management,2014-12-22,2017-12-22,1,9,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
911,Hotel Management,2014-12-22,2017-12-22,2,37,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
912,Hotel Management,2014-12-22,2017-12-22,3,57,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
913,Hotel Management,2014-12-22,2017-12-22,4,63,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
914,Hotel Management,2014-12-22,2017-12-22,5,83,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
915,Hotel Management,2014-12-22,2017-12-22,6,91,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
916,Hotel Management,2014-12-22,2017-12-22,7,113,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
917,Hotel Management,2014-12-22,2017-12-22,8,126,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
918,Hotel Management,2014-12-22,2017-12-22,9,9,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
919,Hotel Management,2014-12-22,2017-12-22,10,147,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
920,Hotel Management,2014-12-22,2017-12-22,11,160,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
921,Hotel Management,2014-12-22,2017-12-22,12,185,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
922,Hotel Management,2014-12-22,2017-12-22,13,195,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
923,Hotel Management,2014-12-22,2017-12-22,14,205,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
924,Hotel Management,2014-12-22,2017-12-22,15,229,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
925,Hotel Management,2014-12-22,2017-12-22,16,253,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
926,Hotel Management,2014-12-22,2017-12-22,17,267,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
927,Hotel Management,2014-12-22,2017-12-22,18,277,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
928,Hotel Management,2014-12-22,2017-12-22,19,287,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
929,Hotel Management,2014-12-22,2017-12-22,20,305,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
930,Hotel Management,2014-12-22,2017-12-22,21,312,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
931,Hotel Management,2014-12-22,2017-12-22,22,322,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
932,Hotel Management,2014-12-22,2017-12-22,23,347,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
933,Hotel Management,2014-12-22,2017-12-22,24,361,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
934,Hotel Management,2014-12-22,2017-12-22,25,383,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
935,Hotel Management,2014-12-22,2017-12-22,26,398,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
936,Hotel Management,2014-12-22,2017-12-22,27,405,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
937,Hotel Management,2014-12-22,2017-12-22,28,435,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
938,Hotel Management,2014-12-22,2017-12-22,29,445,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
939,Hotel Management,2014-12-22,2017-12-22,30,454,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
940,Hotel Management,2014-12-22,2017-12-22,31,466,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
941,Hotel Management,2014-12-22,2017-12-22,32,481,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
942,Hotel Management,2014-12-22,2017-12-22,33,488,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
943,Hotel Management,2014-12-22,2017-12-22,34,501,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
944,Hotel Management,2014-12-22,2017-12-22,35,523,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
945,Hotel Management,2014-12-22,2017-12-22,36,547,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
946,Hotel Management,2014-12-22,2017-12-22,37,561,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
947,Hotel Management,2014-12-22,2017-12-22,38,573,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
948,Hotel Management,2014-12-22,2017-12-22,39,599,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
949,Hotel Management,2014-12-22,2017-12-22,40,601,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
950,Hotel Management,2014-12-22,2017-12-22,41,618,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
951,Hotel Management,2014-12-22,2017-12-22,42,630,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
952,Hotel Management,2014-12-22,2017-12-22,43,648,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
953,Hotel Management,2014-12-22,2017-12-22,44,658,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
954,Hotel Management,2014-12-22,2017-12-22,45,677,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
955,Hotel Management,2014-12-22,2017-12-22,46,683,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
956,Hotel Management,2014-12-22,2017-12-22,47,703,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
957,Hotel Management,2014-12-22,2017-12-22,48,731,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
958,Hotel Management,2014-12-22,2017-12-22,49,743,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
959,Hotel Management,2014-12-22,2017-12-22,50,754,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
960,Hotel Management,2014-12-22,2017-12-22,51,774,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
961,Hotel Management,2014-12-22,2017-12-22,52,786,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
962,Hotel Management,2014-12-22,2017-12-22,53,794,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
963,Hotel Management,2014-12-22,2017-12-22,54,810,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
964,Hotel Management,2014-12-22,2017-12-22,55,816,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
965,Hotel Management,2014-12-22,2017-12-22,56,833,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
966,Hotel Management,2014-12-22,2017-12-22,57,857,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
967,Hotel Management,2014-12-22,2017-12-22,58,879,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
968,Hotel Management,2014-12-22,2017-12-22,59,885,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
969,Hotel Management,2014-12-22,2017-12-22,60,904,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
970,Hotel Management,2014-12-22,2017-12-22,61,917,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
971,Hotel Management,2014-12-22,2017-12-22,62,939,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
972,Hotel Management,2014-12-22,2017-12-22,63,950,"Accounting,Administration,Business Management,Health and Food Technology,Health and Social Care"
